adult,budget,genres,id,imdb_id,original_language,original_title,overview,popularity,poster_path,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,status,tagline,title,video,vote_average,vote_count,year,movieId,imdbId,tmdbId
FALSE,45000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}, {'id': 878, 'name': 'Science Fiction'}]",926,tt0177789,en,Galaxy Quest,"The stars of a 1970s sci-fi show - now scraping a living through re-runs and sci-fi conventions - are beamed aboard an alien spacecraft. Believing the cast's heroic on-screen dramas are historical documents of real-life adventures, the band of aliens turn to the ailing celebrities for help in their quest to overcome the oppressive regime in their solar system.",15.831374,/ahpUPhVlwAWic9N0SfNkxs8e66W.jpg,"[{'name': 'DreamWorks SKG', 'id': 27}, {'name': 'Gran Via Productions', 'id': 2605}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",12/23/1999,90683916,102,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,A comedy of Galactic Proportions.,Galaxy Quest,FALSE,6.9,722,1999,3175,177789,926
FALSE,40000000,"[{'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",1213,tt0134119,en,The Talented Mr. Ripley,"Tom Ripley is a calculating young man who believes it's better to be a fake somebody than a real nobody. Opportunity knocks in the form of a wealthy U.S. shipbuilder who hires Tom to travel to Italy to bring back his playboy son, Dickie. Ripley worms his way into the idyllic lives of Dickie and his girlfriend, plunging into a daring scheme of duplicity, lies and murder.",11.65502,/cTV9p4Pup3XLGYZ0aNJCF9c4GuL.jpg,"[{'name': 'Paramount Pictures', 'id': 4}, {'name': 'Miramax Films', 'id': 14}, {'name': 'Timnick Films', 'id': 679}, {'name': 'Mirage Enterprises', 'id': 932}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",12/25/1999,128798265,139,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'it', 'name': 'Italiano'}]",Released,How far would you go to become someone else?,The Talented Mr. Ripley,FALSE,7.1,790,1999,3176,134119,1213
FALSE,50000000,"[{'id': 18, 'name': 'Drama'}]",10400,tt0174856,en,The Hurricane,"The story of Rubin ""Hurricane"" Carter, a boxer wrongly imprisoned for murder, and the people who aided in his fight to prove his innocence.",5.716009,/6SoTMHbcZ6XItPiEfIe1WzeET3c.jpg,"[{'name': 'Universal Pictures', 'id': 33}, {'name': 'Beacon Communications', 'id': 919}, {'name': 'Azoff Entertainment', 'id': 10619}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",9/17/1999,73956241,146,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,His greatest fight was for justice.,The Hurricane,FALSE,7.2,401,1999,3178,174856,10400
FALSE,0,"[{'id': 53, 'name': 'Thriller'}, {'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",140897,tt0144546,en,Outside Ozona,A drama revolving around a group of strangers brought together by a common occurrence as well as listening to the same radio station.,1.28977,/rY9x2IuUyiup1o1sQXrIkEu76l0.jpg,"[{'name': 'Nu Image Films', 'id': 925}, {'name': 'Columbia TriStar Home Entertainment', 'id': 10202}, {'name': 'Millennium Films', 'id': 10254}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",12/18/1998,0,100,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Somewhere down the road is the end of the line.,Outside Ozona,FALSE,6,2,1998,2438,144546,140897
FALSE,0,"[{'id': 28, 'name': 'Action'}, {'id': 16, 'name': 'Animation'}]",17074,tt0169590,en,The Batman Superman Movie: World'S Finest,Joker goes to Metropolis with an offer and plan to kill Superman for Lex Luthor while Batman pursues the clown to Superman's turf,4.030482,/rrF3S9lmTQKu1368awR6hE16wy9.jpg,"[{'name': 'DC Comics', 'id': 429}, {'name': 'Warner Bros. Television', 'id': 1957}, {'name': 'Warner Bros. Animation', 'id': 2785}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",8/18/1998,0,64,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Cleaning up the planet one villain at a time.,The Batman Superman Movie: World'S Finest,FALSE,7.1,53,1998,27155,169590,17074
FALSE,0,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 10770, 'name': 'TV Movie'}]",11603,tt0166322,en,Rear Window,Modern remake of Rear Window in which the lead character is paralyzed and lives in a high-tech home filled with assistive technology.,9.625258,/5D5L2hMkpnE1Z2KbyJz9SFEmxGN.jpg,"[{'name': 'Haft Entertainment', 'id': 1363}, {'name': 'Hallmark Entertainment', 'id': 4056}, {'name': 'Cambria Productions', 'id': 40857}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",11/22/1998,0,89,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Who's watching who?,Rear Window,FALSE,4.9,24,1998,166771,166322,11603
FALSE,0,"[{'id': 99, 'name': 'Documentary'}, {'id': 878, 'name': 'Science Fiction'}]",17244,tt0207332,en,Behind The Planet Of The Apes,This documentary was shown as part of the American Movie Classics (AMC) cable TV channel's celebration of the 30th anniversary of the release of Planet of the Apes (1968). We learn how the original French novel was transformed into the first film.,2.172845,/cpTxfvRrauNpgkV0AU7uJ36ALye.jpg,[],[],9/5/1998,0,127,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Journey Back To The Planet Of The Apes!,Behind The Planet Of The Apes,FALSE,7,13,1998,164147,207332,17244
FALSE,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}, {'id': 53, 'name': 'Thriller'}, {'id': 10770, 'name': 'TV Movie'}]",11508,tt0146402,en,Addams Family Reunion,"The Addams Family goes on a search for their relatives. Gomez and Morticia are horrified to discover that Grandpa and Grandma Addams have a disease that is slowly turning them ""normal"". The only chance they have of a cure is to find a family member hoping that they know a home remedy.",7.996398,/1Sk9sU4VkWjRlkTIDeDTSMRjtEz.jpg,"[{'name': 'Saban Entertainment', 'id': 2106}, {'name': 'Fox Family Films', 'id': 11232}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",9/22/1998,0,91,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'fr', 'name': 'Français'}]",Released,Some families have all the fun.,Addams Family Reunion,FALSE,3.9,46,1998,27075,146402,11508
FALSE,0,"[{'id': 10749, 'name': 'Romance'}, {'id': 35, 'name': 'Comedy'}]",62994,tt0129884,en,Dog Park,"Sex comedy takes a look at contemporary dating mores and hypothesizes that the new dating location may be the dog walk in the park. A mild-mannered man loses his present girl friend to another man. His attraction to a kid's TV show hostess goes nowhere because of her obsession with her dog, Peanut. He then gets hooked up with an overly exuberant blonde who overwhelms him. He even lost his collie, Mogley, when his girl friend moved out. In a funny sub-plot, the collie is going to a doggie psychiatrist who determines the dog is being traumatized by his mistress' sexual antics. Jeri and Jeff are best friends whose constant smooching simply makes the leads life less comfortable.",0.437857,/fXq3pWtHrcfXFg6m7sLZoJRmBBq.jpg,[],"[{'iso_3166_1': 'CA', 'name': 'Canada'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",9/14/1998,0,91,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,"When it comes to dating, you better watch your step.",Dog Park,FALSE,5.8,4,1998,2884,129884,62994
FALSE,20000000,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 14, 'name': 'Fantasy'}, {'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",9945,tt0120877,en,Vampires,The church enlists a team of vampire-hunters to hunt down and destroy a group of vampires searching for an ancient relic that will allow them to exist in sunlight.,13.318722,/qHGawU64MeGvtU86s6V0MA7MqFV.jpg,"[{'name': 'Columbia Pictures', 'id': 5}, {'name': 'Largo Entertainment', 'id': 1644}, {'name': 'JVC Entertainment Networks', 'id': 4248}, {'name': 'Film Office', 'id': 23893}, {'name': 'Spooky Tooth Productions', 'id': 23894}, {'name': 'Storm King Productions', 'id': 23895}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",4/15/1998,0,108,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'la', 'name': 'Latin'}]",Released,From the Master of Evil. Comes a New Breed of Terror,Vampires,FALSE,5.8,262,1998,2328,120877,9945
FALSE,0,"[{'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 10749, 'name': 'Romance'}, {'id': 53, 'name': 'Thriller'}]",42848,tt0125879,en,Lulu On The Bridge,"This film is about a famous jazz saxophonist, Izzy who's life is forever changed after he is accidentally shot.",1.415493,/1W6uXRHDiB66U3RKzgYeKWdNpey.jpg,"[{'name': 'Capitol Films', 'id': 826}, {'name': 'Redeemable Features', 'id': 1483}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",9/6/1998,0,103,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Is she real? ..or did he make her up?,Lulu On The Bridge,FALSE,5.8,5,1998,2873,125879,42848
FALSE,891000,"[{'id': 99, 'name': 'Documentary'}]",41227,tt0145394,en,A Place Called Chiapas,"On January 1, 1994, the Zapatista National Liberation Army--made up of impoverished Mayan Indians from the state of Chiapas--took over five towns and 500 ranches in southern Mexico. The government deployed its troops, and at least 145 people died in the ensuing battle. Fighting for indigenous Mexicans to regain control over their lives and the land, the Zapatistas and their charismatic leader, guerilla poet Subcomandante Marcos, began sending their message to the world via the Internet. The result was what THE NEW YORK TIMES called ""the world’s first postmodern revolution."" Years into the uprising, filmmaker Nettie Wild traveled to the jungle canyons of southern Mexico to film the elusive and fragile life of the rebellion. Her camera effectively and movingly captures the personal stories behind a very public clash of traditional culture and globalization.",0.179246,/4j9U7QMT5D5HhUoIsoAI1niVqz8.jpg,[],"[{'iso_3166_1': 'CA', 'name': 'Canada'}]",2/20/1998,229000,89,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'es', 'name': 'Español'}]",Rumored,Inside the world's first postmodern revolution,A Place Called Chiapas,FALSE,6.9,5,1998,27070,145394,41227
FALSE,1000000,"[{'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",44625,tt0123034,en,Dead Man'S Curve,Two roommates plan to kill a third to take advantage of college policy giving a 4.0 grade to a suicide's roommates.,1.753232,/rgWCi3CB6oTte8e9Iu8S1auxXUy.jpg,"[{'name': 'Trimark Pictures', 'id': 4063}, {'name': 'Trimark', 'id': 5935}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1/24/1998,0,91,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Someone is about to go over the edge.,Dead Man'S Curve,FALSE,5.1,20,1998,27016,123034,44625
FALSE,8000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}]",9490,tt0120693,en,Half Baked,"Three lovable party buds try to bail their friend out of jail. But just when the guys have mastered a plan, everything comes dangerously close to going up in smoke.",7.022548,/wSCuqYd2MXxhRE98cTH9Gz7DCGD.jpg,"[{'name': 'Universal Pictures', 'id': 33}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1/16/1998,17460020,82,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'tr', 'name': 'Türkçe'}]",Released,They'll do anything to save their best bud.,Half Baked,FALSE,6.4,179,1998,1753,120693,9490
FALSE,70000000,"[{'id': 53, 'name': 'Thriller'}]",11258,tt0120696,en,Hard Rain,"Get swept up in the action as an armored car driver (Christian Slater) tries to elude a gang of thieves (led by Morgan Freeman) while a flood ravages the countryside. Hard Rain is ""a wild, thrilling, chilling action ride"" filled with close calls, uncertain loyalties and heart-stopping heroics.",6.363405,/sERY2UzVUAgJfnuePKJOiIY8MpS.jpg,"[{'name': 'Paramount Pictures', 'id': 4}, {'name': 'Toho-Towa', 'id': 657}, {'name': 'Mutual Film Company', 'id': 762}, {'name': 'PolyGram Filmed Entertainment', 'id': 1382}, {'name': 'Marubeni', 'id': 4650}, {'name': 'Tele München Fernseh Produktionsgesellschaft (TMG)', 'id': 7237}, {'name': 'UGC PH', 'id': 23932}, {'name': 'British Broadcasting Corporation (BBC) Television', 'id': 48136}, {'name': 'Stargate Studios', 'id': 55474}]","[{'iso_3166_1': 'DK', 'name': 'Denmark'}, {'iso_3166_1': 'FR', 'name': 'France'}, {'iso_3166_1': 'NZ', 'name': 'New Zealand'}, {'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",1/16/1998,19870567,97,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,"In the worst storm in living memory, one guard stands between five men and three million dollars.",Hard Rain,FALSE,5.5,181,1998,1752,120696,11258
FALSE,0,"[{'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}, {'id': 12, 'name': 'Adventure'}]",9732,tt0120131,en,The Lion King 2: Simba'S Pride,"The circle of life continues for Simba, now fully grown and in his rightful place as the king of Pride Rock. Simba and Nala have given birth to a daughter, Kiara who's as rebellious as her father was. But Kiara drives her parents to distraction when she catches the eye of Kovu, the son of the evil lioness, Zira. Will Kovu steal Kiara's heart?",9.417261,/9FHNYvpltLQfpakXpMMj7RsVHqm.jpg,"[{'name': 'Walt Disney Pictures', 'id': 2}, {'name': 'Walt Disney Animation Australia', 'id': 3476}, {'name': 'DisneyToon Studios', 'id': 5391}]","[{'iso_3166_1': 'AU', 'name': 'Australia'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",10/24/1998,0,81,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,The Circle of Life Continues...,The Lion King 2: Simba'S Pride,FALSE,6.7,1034,1998,26999,120131,9732
FALSE,23000000,"[{'id': 35, 'name': 'Comedy'}]",10663,tt0120484,en,The Waterboy,Bobby Boucher is a water boy for a struggling college football team. The coach discovers Boucher's hidden rage makes him a tackling machine whose bone-crushing power might vault his team into the playoffs.,9.461823,/wZKa2NZgEKJ85NoO2cQ7xzj8eBn.jpg,"[{'name': 'Touchstone Pictures', 'id': 9195}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",11/6/1998,185991646,90,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,You can mess with him. But don't mess with his water.,The Waterboy,FALSE,5.9,521,1998,2335,120484,10663
FALSE,70000000,"[{'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]",9882,tt0133952,en,The Siege,The secret US abduction of a suspected terrorist leads to a wave of terrorist attacks in New York that lead to the declaration of martial law.,9.019114,/xifxCJU2Lx22qScn6WFjp9gtw5u.jpg,"[{'name': 'Twentieth Century Fox Film Corporation', 'id': 306}, {'name': 'Lynda Obst Productions', 'id': 13769}, {'name': 'Bedford Falls Company, The', 'id': 20634}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",11/6/1998,116672912,116,"[{'iso_639_1': 'es', 'name': 'Español'}, {'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'ar', 'name': 'العربية'}]",Released,On November 6th our freedom is history,The Siege,FALSE,6.1,361,1998,2334,133952,9882
FALSE,0,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",12888,tt0158493,en,Belly,"Tommy Brown and Sincere are best friends as well as infamous and ruthless criminals and shot-callers in the hood. Respected by many but feared by all.  As the police are closing in on them and new players are looking for a come up, will their reign last?",3.436535,/od6CFLhqaSmOMeFuqVPC6ZEU4Fi.jpg,"[{'name': 'Artisan Entertainment', 'id': 2188}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",11/4/1998,0,96,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,"Money, power, respect... but who's got your back?",Belly,FALSE,6.1,42,1998,2332,158493,12888
FALSE,0,"[{'id': 18, 'name': 'Drama'}]",19846,tt0120714,en,The Interview,A duel between a suspected murderer and a detective pressed by people who want results. But whose skin is really wanted.,2.882197,/38dRcFdb4HJP41TnZ5uMTwslszi.jpg,"[{'name': 'Pointblank Pictures', 'id': 94202}]","[{'iso_3166_1': 'AU', 'name': 'Australia'}]",3/3/1998,0,104,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Two minds... one truth,The Interview,FALSE,6.8,32,1998,27005,120714,19846
FALSE,0,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",14533,tt0123865,en,Gia,"Fact-based story of top fashion model Gia Marie Carangi follows her life from a rebel working in her father's diner at age 17 to her death in 1986 at age 26 from AIDS, one of the first women in America whose death was attributed to the disease. In between, she followed a downward spiral of drug abuse and failed relationships.",9.632616,/mQ5IPtwD39WLy1lCQxzm371cRwq.jpg,"[{'name': 'HBO Pictures', 'id': 3078}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1/31/1998,0,120,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'es', 'name': 'Español'}]",Released,Too beautiful to die. Too wild to live.,Gia,FALSE,6.7,156,1998,27020,123865,14533
FALSE,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10752, 'name': 'War'}]",14439,tt0144550,en,The Pentagon Wars,From the director of “Made In America” and “The Money Pit” comes a hilarious look at one of the most expensive blunders in military history. Over 17 years and almost as many billion dollars have gone into devising the BFV (Bradley Fighting Vehicle). There's only one problem. . . it doesn't work.,2.227719,/bCfEDv3342nyZJ5atiRIQ6JhDT8.jpg,"[{'name': 'Home Box Office (HBO)', 'id': 3268}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2/28/1998,0,104,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'de', 'name': 'Deutsch'}]",Released,They aimed to build the ultimate fighting machine...they missed.,The Pentagon Wars,FALSE,6.8,12,1998,27067,144550,14439
FALSE,0,"[{'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",9812,tt0124901,en,Thursday,"Casey has given up drug dealing for a suburban idyll in Houston, a job as an architect and a new wife. They are even planning to adopt a child. But Casey's past arrives on the doorstep in the shape of Nick, an old business partner. And all hell breaks loose!",4.311326,/fVhzoni8VihQ4jxiWV0yZlRB64P.jpg,"[{'name': 'Propaganda Films', 'id': 278}, {'name': 'PolyGram Filmed Entertainment', 'id': 1382}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",9/25/1998,0,84,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,They say the past always catches up with you. This could be the day.,Thursday,FALSE,7,84,1998,27022,124901,9812
FALSE,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",6373,tt0120747,en,"Martha – Meet Frank, Daniel And Laurence","Laurence recounts to his neighbour how his life long friendship with Frank and Daniel has been overturned in just three days by their each independently meeting, and falling for, Martha, who has no idea of their connection. Slowly the tale unfolds, the narrative moving backwards and forwards gradually filling in the gaps until we see the whole picture",1.233052,/4j4Vr6iwFp5Myba8Zz8uHy2tGjw.jpg,"[{'name': 'Channel Four Films', 'id': 181}, {'name': 'Banshee', 'id': 2079}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",5/8/1998,0,88,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Two's Company. Three's a Crowd. Four's a Disaster.,The Very Thought Of You,FALSE,5,11,1998,2834,120747,6373
FALSE,0,"[{'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 14, 'name': 'Fantasy'}]",7096,tt0130414,en,Merlin,The legendary wizard tells his story of his war against Queen Mab of the Sidhe and his creation of Camelot.,9.30654,/tbWbx1feg5V6sJEAXxy6FZjRdeg.jpg,"[{'name': 'Hallmark Entertainment', 'id': 4056}, {'name': 'NBC Studios', 'id': 7928}, {'name': 'RHI Entertainment', 'id': 20358}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",4/26/1998,0,182,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'de', 'name': 'Deutsch'}]",Released,The most magical adventure of all time.,Merlin,FALSE,6,47,1998,27036,130414,7096
FALSE,0,"[{'id': 53, 'name': 'Thriller'}, {'id': 35, 'name': 'Comedy'}]",281289,tt0128690,en,Tainted,A sarcastic comedy thriller about a vampire who sets out to infect the blood of a hospital and the twenty-something slackers who set out to stop him.,0.076396,/px4IPRjwrYaDEXSr7TzEOfxXsRk.jpg,[],[],5/18/1998,0,108,[],Released,"Dead End Jobs, A Drunk Ex-girlfriend, Psychotic Vampires: ONE HELL OF A NIGHT!",Tainted,FALSE,5.5,2,1998,1764,128690,281289
FALSE,0,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",56709,tt0156734,en,Legacy,A photojournalist deported from a war zone in Asia meets up with a woman who is looking for her father. He offers to help her...,0.391822,/kJeOE2tJ0pCrpadunTXLnH28DOD.jpg,[],[],10/9/1998,0,105,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Deception and intrigue in the combat zones of Manila,Legacy,FALSE,6,1,1998,163749,156734,56709
FALSE,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",40694,tt0126810,en,Bedrooms And Hallways,"At the suggestion of a friend, gay Leo (Kevin McKidd) enters therapy after many failed relationships make him fear for his social life. In a group session (led by Simon Callow), Leo comes clean about his feelings for a straight member of the group (James Purefoy), which leads to an affair between the two. The situation becomes further complicated by the appearance of Leo's high school sweetheart (Jennifer Ehle), who still has feelings for him.",1.016117,/7U8mT0R9GCwujbzBuL8s2Xs6XHC.jpg,"[{'name': 'StudioCanal', 'id': 694}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",8/1/1998,0,96,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'de', 'name': 'Deutsch'}]",Released,Re-model Your Love Life.,Bedrooms And Hallways,FALSE,5.9,11,1998,2837,126810,40694
FALSE,20000000,"[{'id': 18, 'name': 'Drama'}]",73,tt0120586,en,American History X,"Derek Vineyard is paroled after serving 3 years in prison for killing two thugs who tried to break into/steal his truck. Through his brother, Danny Vineyard's narration, we learn that before going to prison, Derek was a skinhead and the leader of a violent white supremacist gang that committed acts of racial crime throughout L.A. and his actions greatly influenced Danny. Reformed and fresh out of prison, Derek severs contact with the gang and becomes determined to keep Danny from going down the same violent path as he did.",18.157166,/fXepRAYOx1qC3wju7XdDGx60775.jpg,"[{'name': 'New Line Cinema', 'id': 12}, {'name': 'The Turman-Morrissey Company', 'id': 924}, {'name': 'Savoy Pictures', 'id': 11308}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",10/30/1998,23875127,119,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Some Legacies Must End.,American History X,FALSE,8.2,3120,1998,2329,120586,73
FALSE,0,"[{'id': 18, 'name': 'Drama'}]",94585,tt0131110,en,Vig,"Vinnie's a bookie, happily married, running his operation for 30 years out of his bar in Brooklyn. Times change, the boys up the chain want a bigger profit, so Vinnie's expendable He's assigned a hotheaded kid, Tony, the nephew of a local mobster. Vinnie's told to school the lad, use him for collections, and teach him some sense. What Vinnie doesn't know is that once Tony learns the ropes, Vinnie will be out. Tensions mount when Tony goes around Vinnie's paternalistic ways, takes a bet from an unemployed alcoholic, and demands that the loser's wife pay the vig in trade. Is there any way out for Vinnie - with or without his good name?",0.63892,/hwTXOLJ9XKa4H63vrC2eZsmVViy.jpg,"[{'name': 'Lions Gate Films', 'id': 35}, {'name': 'Barwood Films', 'id': 3645}, {'name': 'Angry Mob', 'id': 40243}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",12/4/1998,0,90,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Everybody Pays,Vig,FALSE,4.8,2,1998,135617,131110,94585
FALSE,0,"[{'id': 18, 'name': 'Drama'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 9648, 'name': 'Mystery'}]",21430,tt0133122,en,New Rose Hotel,A corporate raider (Christopher Walken) and his henchman (Willem Dafoe) use a chanteuse (Asia Argento) to lure a scientific genius away from his employer and family.,10.255215,/zRgR1UEHV7xolS2eE2W1uzH9F5I.jpg,"[{'name': 'Quadra Entertainment', 'id': 1438}, {'name': 'Edward R. Pressman Film', 'id': 6455}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",9/5/1998,0,93,"[{'iso_639_1': 'ja', 'name': '日本語'}, {'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'de', 'name': 'Deutsch'}]",Released,No possession is sacred.  No secret is safe.,New Rose Hotel,FALSE,5,24,1998,2892,133122,21430
FALSE,0,"[{'id': 27, 'name': 'Horror'}, {'id': 18, 'name': 'Drama'}]",68180,tt0210740,en,"I, Zombie: The Chronicles Of Pain","A young man, while out on a field trip, gets bitten by an ill looking person. When he comes back home he starts getting sick and a slow but steady degeneration begins in his body. He is turning into a zombie. He leaves his girlfriend and moves into his own place. In order to survive he needs to eat human flesh. Against his own consciense, he kills people and eats them in his living room. But things start getting worse as his degeneration progresses.",0.428261,/gFvV5ScZuEBBfsq37t8Z1c4IX5b.jpg,[],"[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",1/1/1998,0,79,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,His soul was the last to go.,"I, Zombie: The Chronicles Of Pain",FALSE,5.3,4,1998,175509,210740,68180
FALSE,3000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",10683,tt0147612,en,Happiness,"The lives of many individuals connected by the desire for happiness, often from sources usually considered dark or evil.",5.493697,/uUhzz0n7uDK5EMGyhpzNhMdggjK.jpg,"[{'name': 'Killer Films', 'id': 1422}, {'name': 'Good Machine', 'id': 10565}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",10/16/1998,2807390,139,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'ru', 'name': 'Pусский'}]",Released,Finding happiness can be a tragic comedy.,Happiness,FALSE,7.4,197,1998,2318,147612,10683
FALSE,0,"[{'id': 35, 'name': 'Comedy'}]",108316,tt0119534,en,The Alarmist,"Young Tommy Hudler decides to become a security systems salesman, and is an instant success. Everything seems to be going great until he discovers there's more to this business and his boss Heinrich than he previously suspected.",0.41735,/9jrlOStmvy8yjchgzdh0K69ftqk.jpg,[],[],10/23/1998,0,92,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Don't be alarmed... they're professionals.,The Alarmist,FALSE,3.3,3,1998,2317,119534,108316
FALSE,75000000,"[{'id': 18, 'name': 'Drama'}, {'id': 14, 'name': 'Fantasy'}, {'id': 35, 'name': 'Comedy'}]",6435,tt0120791,en,Practical Magic,"Sally and Gillian Owens, born into a magical family, have mostly avoided witchcraft themselves. But when Gillian's vicious boyfriend, Jimmy Angelov, dies unexpectedly, the Owens sisters give themselves a crash course in hard magic. With policeman Gary Hallet growing suspicious, the girls struggle to resurrect Angelov -- and unwittingly inject his corpse with an evil spirit that threatens to end their family line.",7.757795,/AwmToSgf2IL3aHv0QRVsR5KvChv.jpg,"[{'name': 'Village Roadshow Pictures', 'id': 79}, {'name': 'DiNovi Pictures', 'id': 813}, {'name': 'Fortis Films', 'id': 4258}, {'name': 'Warner Bros.', 'id': 6194}, {'name': 'Stargate Studios', 'id': 55474}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",10/16/1998,46683377,104,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,"For two sisters from a family of witches, falling in love is the trickiest spell of all.",Practical Magic,FALSE,6.3,348,1998,2316,120791,6435
